dataset,arm,seed,k_frac,k_neurons,reference,jaccard,jaccard_null_expected,calib
imagenet100,geo_r,4,0.2,409,rate,0.21005917159763313,0.11093029563330621,n4000_seed1
imagenet100,geo_r,4,0.2,409,probe_weight,0.17360114777618366,0.11093029563330621,n4000_seed1
imagenet100,geo_r,4,0.5,1024,magnitude,0.39319727891156464,0.3333333333333333,n4000_seed1
imagenet100,geo_r,4,0.5,1024,variance,0.3998632946001367,0.3333333333333333,n4000_seed1
imagenet100,geo_r,4,0.5,1024,rate,0.38098449089683073,0.3333333333333333,n4000_seed1
imagenet100,geo_r,4,0.5,1024,probe_weight,0.32385261797026504,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,0,0.05,102,magnitude,0.21428571428571427,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,0,0.05,102,variance,0.275,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,0,0.05,102,rate,0.10869565217391304,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,0,0.05,102,probe_weight,0.2215568862275449,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,0,0.1,204,magnitude,0.2911392405063291,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,0,0.1,204,variance,0.29523809523809524,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,0,0.1,204,rate,0.19298245614035087,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,0,0.1,204,probe_weight,0.20710059171597633,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,0,0.2,409,magnitude,0.391156462585034,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,0,0.2,409,variance,0.38175675675675674,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,0,0.2,409,rate,0.30462519936204147,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,0,0.2,409,probe_weight,0.1786743515850144,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,0,0.5,1024,magnitude,0.42519137091162146,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,0,0.5,1024,variance,0.44428772919605075,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,0,0.5,1024,rate,0.40370116518163124,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,0,0.5,1024,probe_weight,0.36533333333333334,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,1,0.05,102,magnitude,0.3161290322580645,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,1,0.05,102,variance,0.34210526315789475,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,1,0.05,102,rate,0.1724137931034483,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,1,0.05,102,probe_weight,0.25925925925925924,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,1,0.1,204,magnitude,0.2911392405063291,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,1,0.1,204,variance,0.34210526315789475,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,1,0.1,204,rate,0.13333333333333333,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,1,0.1,204,probe_weight,0.25925925925925924,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,1,0.2,409,magnitude,0.292259083728278,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,1,0.2,409,variance,0.2902208201892745,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,1,0.2,409,rate,0.21185185185185185,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,1,0.2,409,probe_weight,0.15864022662889518,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,1,0.5,1024,magnitude,0.3350717079530639,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,1,0.5,1024,variance,0.35092348284960423,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,1,0.5,1024,rate,0.32299741602067183,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,1,0.5,1024,probe_weight,0.37541974479516454,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,2,0.05,102,magnitude,0.18604651162790697,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,2,0.05,102,variance,0.2830188679245283,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,2,0.05,102,rate,0.0851063829787234,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,2,0.05,102,probe_weight,0.2215568862275449,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,2,0.1,204,magnitude,0.29523809523809524,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,2,0.1,204,variance,0.275,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,2,0.1,204,rate,0.1558073654390935,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,2,0.1,204,probe_weight,0.2289156626506024,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,2,0.2,409,magnitude,0.3840947546531303,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,2,0.2,409,variance,0.39590443686006827,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,2,0.2,409,rate,0.278125,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,2,0.2,409,probe_weight,0.23378582202111614,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,2,0.5,1024,magnitude,0.4392129304286718,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,2,0.5,1024,variance,0.44123856439127374,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,2,0.5,1024,rate,0.4182825484764543,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,2,0.5,1024,probe_weight,0.3447143795141169,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,3,0.05,102,magnitude,0.2,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,3,0.05,102,variance,0.2911392405063291,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,3,0.05,102,rate,0.11475409836065574,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,3,0.05,102,probe_weight,0.2830188679245283,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,3,0.1,204,magnitude,0.275,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,3,0.1,204,variance,0.2553846153846154,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,3,0.1,204,rate,0.1724137931034483,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,3,0.1,204,probe_weight,0.2,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,3,0.2,409,magnitude,0.34983498349834985,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,3,0.2,409,variance,0.3366013071895425,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,3,0.2,409,rate,0.27414330218068533,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,3,0.2,409,probe_weight,0.16857142857142857,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,3,0.5,1024,magnitude,0.4143646408839779,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,3,0.5,1024,variance,0.40273972602739727,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,3,0.5,1024,rate,0.4046639231824417,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,3,0.5,1024,probe_weight,0.3272845106934543,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,4,0.05,102,magnitude,0.1791907514450867,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,4,0.05,102,variance,0.18604651162790697,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,4,0.05,102,rate,0.10869565217391304,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,4,0.05,102,probe_weight,0.2,0.02553830746119179,n4000_seed1
imagenet100,geo_pca,4,0.1,204,magnitude,0.2553846153846154,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,4,0.1,204,variance,0.25153374233128833,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,4,0.1,204,rate,0.1724137931034483,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,4,0.1,204,probe_weight,0.1791907514450867,0.052415210688591986,n4000_seed1
imagenet100,geo_pca,4,0.2,409,magnitude,0.33442088091353994,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,4,0.2,409,variance,0.3322475570032573,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,4,0.2,409,rate,0.2642967542503864,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,4,0.2,409,probe_weight,0.17191977077363896,0.11093029563330621,n4000_seed1
imagenet100,geo_pca,4,0.5,1024,magnitude,0.43216783216783217,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,4,0.5,1024,variance,0.4566145092460882,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,4,0.5,1024,rate,0.3922501699524133,0.3333333333333333,n4000_seed1
imagenet100,geo_pca,4,0.5,1024,probe_weight,0.36442371752165226,0.3333333333333333,n4000_seed1
imagenet100,geo_m,0,0.05,102,magnitude,0.15254237288135594,0.02553830746119179,n4000_seed2
imagenet100,geo_m,0,0.05,102,variance,0.59375,0.02553830746119179,n4000_seed2
imagenet100,geo_m,0,0.05,102,rate,0.0,0.02553830746119179,n4000_seed2
imagenet100,geo_m,0,0.05,102,probe_weight,0.7,0.02553830746119179,n4000_seed2
imagenet100,geo_m,0,0.1,204,magnitude,0.6126482213438735,0.052415210688591986,n4000_seed2
imagenet100,geo_m,0,0.1,204,variance,0.8214285714285714,0.052415210688591986,n4000_seed2
imagenet100,geo_m,0,0.1,204,rate,0.1791907514450867,0.052415210688591986,n4000_seed2
imagenet100,geo_m,0,0.1,204,probe_weight,0.5338345864661654,0.052415210688591986,n4000_seed2
imagenet100,geo_m,0,0.2,409,magnitude,0.8935185185185185,0.11093029563330621,n4000_seed2
imagenet100,geo_m,0,0.2,409,variance,0.7667386609071274,0.11093029563330621,n4000_seed2
imagenet100,geo_m,0,0.2,409,rate,0.5064456721915286,0.11093029563330621,n4000_seed2
imagenet100,geo_m,0,0.2,409,probe_weight,0.2902208201892745,0.11093029563330621,n4000_seed2
imagenet100,geo_m,0,0.5,1024,magnitude,0.8500451671183379,0.3333333333333333,n4000_seed2
imagenet100,geo_m,0,0.5,1024,variance,0.7839721254355401,0.3333333333333333,n4000_seed2
imagenet100,geo_m,0,0.5,1024,rate,0.7181208053691275,0.3333333333333333,n4000_seed2
imagenet100,geo_m,0,0.5,1024,probe_weight,0.301143583227446,0.3333333333333333,n4000_seed2
imagenet100,geo_m,1,0.05,102,magnitude,0.2289156626506024,0.02553830746119179,n4000_seed2
imagenet100,geo_m,1,0.05,102,variance,0.7142857142857143,0.02553830746119179,n4000_seed2
imagenet100,geo_m,1,0.05,102,rate,0.014925373134328358,0.02553830746119179,n4000_seed2
imagenet100,geo_m,1,0.05,102,probe_weight,0.6721311475409836,0.02553830746119179,n4000_seed2
imagenet100,geo_m,1,0.1,204,magnitude,0.5813953488372093,0.052415210688591986,n4000_seed2
imagenet100,geo_m,1,0.1,204,variance,0.7973568281938326,0.052415210688591986,n4000_seed2
imagenet100,geo_m,1,0.1,204,rate,0.1657142857142857,0.052415210688591986,n4000_seed2
imagenet100,geo_m,1,0.1,204,probe_weight,0.5338345864661654,0.052415210688591986,n4000_seed2
imagenet100,geo_m,1,0.2,409,magnitude,0.793859649122807,0.11093029563330621,n4000_seed2
imagenet100,geo_m,1,0.2,409,variance,0.7899343544857768,0.11093029563330621,n4000_seed2
imagenet100,geo_m,1,0.2,409,rate,0.4054982817869416,0.11093029563330621,n4000_seed2
imagenet100,geo_m,1,0.2,409,probe_weight,0.29635499207606975,0.11093029563330621,n4000_seed2
imagenet100,geo_m,1,0.5,1024,magnitude,0.8754578754578755,0.3333333333333333,n4000_seed2
imagenet100,geo_m,1,0.5,1024,variance,0.7980684811237928,0.3333333333333333,n4000_seed2
imagenet100,geo_m,1,0.5,1024,rate,0.7311918850380389,0.3333333333333333,n4000_seed2
imagenet100,geo_m,1,0.5,1024,probe_weight,0.30279898218829515,0.3333333333333333,n4000_seed2
imagenet100,geo_m,2,0.05,102,magnitude,0.1657142857142857,0.02553830746119179,n4000_seed2
imagenet100,geo_m,2,0.05,102,variance,0.6062992125984252,0.02553830746119179,n4000_seed2
imagenet100,geo_m,2,0.05,102,rate,0.009900990099009901,0.02553830746119179,n4000_seed2
imagenet100,geo_m,2,0.05,102,probe_weight,0.7288135593220338,0.02553830746119179,n4000_seed2
imagenet100,geo_m,2,0.1,204,magnitude,0.5632183908045977,0.052415210688591986,n4000_seed2
imagenet100,geo_m,2,0.1,204,variance,0.7816593886462883,0.052415210688591986,n4000_seed2
imagenet100,geo_m,2,0.1,204,rate,0.1558073654390935,0.052415210688591986,n4000_seed2
imagenet100,geo_m,2,0.1,204,probe_weight,0.5280898876404494,0.052415210688591986,n4000_seed2
imagenet100,geo_m,2,0.2,409,magnitude,0.7478632478632479,0.11093029563330621,n4000_seed2
imagenet100,geo_m,2,0.2,409,variance,0.801762114537445,0.11093029563330621,n4000_seed2
imagenet100,geo_m,2,0.2,409,rate,0.37018425460636517,0.11093029563330621,n4000_seed2
imagenet100,geo_m,2,0.2,409,probe_weight,0.2984126984126984,0.11093029563330621,n4000_seed2
imagenet100,geo_m,2,0.5,1024,magnitude,0.8652094717668488,0.3333333333333333,n4000_seed2
imagenet100,geo_m,2,0.5,1024,variance,0.740016992353441,0.3333333333333333,n4000_seed2
imagenet100,geo_m,2,0.5,1024,rate,0.8044052863436123,0.3333333333333333,n4000_seed2
imagenet100,geo_m,2,0.5,1024,probe_weight,0.2921135646687697,0.3333333333333333,n4000_seed2
imagenet100,geo_m,3,0.05,102,magnitude,0.2215568862275449,0.02553830746119179,n4000_seed2
imagenet100,geo_m,3,0.05,102,variance,0.7,0.02553830746119179,n4000_seed2
imagenet100,geo_m,3,0.05,102,rate,0.02512562814070352,0.02553830746119179,n4000_seed2
imagenet100,geo_m,3,0.05,102,probe_weight,0.6859504132231405,0.02553830746119179,n4000_seed2
imagenet100,geo_m,3,0.1,204,magnitude,0.5692307692307692,0.052415210688591986,n4000_seed2
imagenet100,geo_m,3,0.1,204,variance,0.7816593886462883,0.052415210688591986,n4000_seed2
imagenet100,geo_m,3,0.1,204,rate,0.18604651162790697,0.052415210688591986,n4000_seed2
imagenet100,geo_m,3,0.1,204,probe_weight,0.5454545454545454,0.052415210688591986,n4000_seed2
imagenet100,geo_m,3,0.2,409,magnitude,0.801762114537445,0.11093029563330621,n4000_seed2
imagenet100,geo_m,3,0.2,409,variance,0.8506787330316742,0.11093029563330621,n4000_seed2
imagenet100,geo_m,3,0.2,409,rate,0.40308747855917665,0.11093029563330621,n4000_seed2
imagenet100,geo_m,3,0.2,409,probe_weight,0.29430379746835444,0.11093029563330621,n4000_seed2
imagenet100,geo_m,3,0.5,1024,magnitude,0.853393665158371,0.3333333333333333,n4000_seed2
imagenet100,geo_m,3,0.5,1024,variance,0.7166806370494552,0.3333333333333333,n4000_seed2
imagenet100,geo_m,3,0.5,1024,rate,0.841726618705036,0.3333333333333333,n4000_seed2
imagenet100,geo_m,3,0.5,1024,probe_weight,0.2880503144654088,0.3333333333333333,n4000_seed2
imagenet100,geo_m,4,0.05,102,magnitude,0.1791907514450867,0.02553830746119179,n4000_seed2
imagenet100,geo_m,4,0.05,102,variance,0.6062992125984252,0.02553830746119179,n4000_seed2
imagenet100,geo_m,4,0.05,102,rate,0.009900990099009901,0.02553830746119179,n4000_seed2
imagenet100,geo_m,4,0.05,102,probe_weight,0.7,0.02553830746119179,n4000_seed2
imagenet100,geo_m,4,0.1,204,magnitude,0.5875486381322957,0.052415210688591986,n4000_seed2
imagenet100,geo_m,4,0.1,204,variance,0.7816593886462883,0.052415210688591986,n4000_seed2
imagenet100,geo_m,4,0.1,204,rate,0.18604651162790697,0.052415210688591986,n4000_seed2
imagenet100,geo_m,4,0.1,204,probe_weight,0.516728624535316,0.052415210688591986,n4000_seed2
imagenet100,geo_m,4,0.2,409,magnitude,0.9292452830188679,0.11093029563330621,n4000_seed2
imagenet100,geo_m,4,0.2,409,variance,0.8057395143487859,0.11093029563330621,n4000_seed2
imagenet100,geo_m,4,0.2,409,rate,0.48727272727272725,0.11093029563330621,n4000_seed2
imagenet100,geo_m,4,0.2,409,probe_weight,0.2984126984126984,0.11093029563330621,n4000_seed2
imagenet100,geo_m,4,0.5,1024,magnitude,0.788646288209607,0.3333333333333333,n4000_seed2
imagenet100,geo_m,4,0.5,1024,variance,0.841726618705036,0.3333333333333333,n4000_seed2
imagenet100,geo_m,4,0.5,1024,rate,0.5975039001560063,0.3333333333333333,n4000_seed2
imagenet100,geo_m,4,0.5,1024,probe_weight,0.31958762886597936,0.3333333333333333,n4000_seed2
imagenet100,geo_r,0,0.05,102,magnitude,0.25153374233128833,0.02553830746119179,n4000_seed2
imagenet100,geo_r,0,0.05,102,variance,0.2670807453416149,0.02553830746119179,n4000_seed2
imagenet100,geo_r,0,0.05,102,rate,0.1657142857142857,0.02553830746119179,n4000_seed2
imagenet100,geo_r,0,0.05,102,probe_weight,0.2,0.02553830746119179,n4000_seed2
imagenet100,geo_r,0,0.1,204,magnitude,0.2911392405063291,0.052415210688591986,n4000_seed2
imagenet100,geo_r,0,0.1,204,variance,0.2911392405063291,0.052415210688591986,n4000_seed2
imagenet100,geo_r,0,0.1,204,rate,0.2289156626506024,0.052415210688591986,n4000_seed2
imagenet100,geo_r,0,0.1,204,probe_weight,0.21428571428571427,0.052415210688591986,n4000_seed2
imagenet100,geo_r,0,0.2,409,magnitude,0.30670926517571884,0.11093029563330621,n4000_seed2
imagenet100,geo_r,0,0.2,409,variance,0.3088,0.11093029563330621,n4000_seed2
imagenet100,geo_r,0,0.2,409,rate,0.23939393939393938,0.11093029563330621,n4000_seed2
imagenet100,geo_r,0,0.2,409,probe_weight,0.16193181818181818,0.11093029563330621,n4000_seed2
imagenet100,geo_r,0,0.5,1024,magnitude,0.32214331826985154,0.3333333333333333,n4000_seed2
imagenet100,geo_r,0,0.5,1024,variance,0.3333333333333333,0.3333333333333333,n4000_seed2
imagenet100,geo_r,0,0.5,1024,rate,0.3178893178893179,0.3333333333333333,n4000_seed2
imagenet100,geo_r,0,0.5,1024,probe_weight,0.3527080581241744,0.3333333333333333,n4000_seed2
imagenet100,geo_r,1,0.05,102,magnitude,0.20710059171597633,0.02553830746119179,n4000_seed2
imagenet100,geo_r,1,0.05,102,variance,0.24390243902439024,0.02553830746119179,n4000_seed2
imagenet100,geo_r,1,0.05,102,rate,0.13333333333333333,0.02553830746119179,n4000_seed2
imagenet100,geo_r,1,0.05,102,probe_weight,0.2215568862275449,0.02553830746119179,n4000_seed2
imagenet100,geo_r,1,0.1,204,magnitude,0.3076923076923077,0.052415210688591986,n4000_seed2
imagenet100,geo_r,1,0.1,204,variance,0.3289902280130293,0.052415210688591986,n4000_seed2
imagenet100,geo_r,1,0.1,204,rate,0.2289156626506024,0.052415210688591986,n4000_seed2
imagenet100,geo_r,1,0.1,204,probe_weight,0.21428571428571427,0.052415210688591986,n4000_seed2
imagenet100,geo_r,1,0.2,409,magnitude,0.4006849315068493,0.11093029563330621,n4000_seed2
imagenet100,geo_r,1,0.2,409,variance,0.36333333333333334,0.11093029563330621,n4000_seed2
imagenet100,geo_r,1,0.2,409,rate,0.3322475570032573,0.11093029563330621,n4000_seed2
imagenet100,geo_r,1,0.2,409,probe_weight,0.16857142857142857,0.11093029563330621,n4000_seed2
imagenet100,geo_r,1,0.5,1024,magnitude,0.44428772919605075,0.3333333333333333,n4000_seed2
imagenet100,geo_r,1,0.5,1024,variance,0.41338854382332646,0.3333333333333333,n4000_seed2
imagenet100,geo_r,1,0.5,1024,rate,0.44734982332155476,0.3333333333333333,n4000_seed2
imagenet100,geo_r,1,0.5,1024,probe_weight,0.301143583227446,0.3333333333333333,n4000_seed2
imagenet100,geo_r,2,0.05,102,magnitude,0.24390243902439024,0.02553830746119179,n4000_seed2
imagenet100,geo_r,2,0.05,102,variance,0.2215568862275449,0.02553830746119179,n4000_seed2
imagenet100,geo_r,2,0.05,102,rate,0.13966480446927373,0.02553830746119179,n4000_seed2
imagenet100,geo_r,2,0.05,102,probe_weight,0.20710059171597633,0.02553830746119179,n4000_seed2
imagenet100,geo_r,2,0.1,204,magnitude,0.29936305732484075,0.052415210688591986,n4000_seed2
imagenet100,geo_r,2,0.1,204,variance,0.275,0.052415210688591986,n4000_seed2
imagenet100,geo_r,2,0.1,204,rate,0.21791044776119403,0.052415210688591986,n4000_seed2
imagenet100,geo_r,2,0.1,204,probe_weight,0.18950437317784258,0.052415210688591986,n4000_seed2
imagenet100,geo_r,2,0.2,409,magnitude,0.2984126984126984,0.11093029563330621,n4000_seed2
imagenet100,geo_r,2,0.2,409,variance,0.3004769475357711,0.11093029563330621,n4000_seed2
imagenet100,geo_r,2,0.2,409,rate,0.2565284178187404,0.11093029563330621,n4000_seed2
imagenet100,geo_r,2,0.2,409,probe_weight,0.14405594405594405,0.11093029563330621,n4000_seed2
imagenet100,geo_r,2,0.5,1024,magnitude,0.36624416277518346,0.3333333333333333,n4000_seed2
imagenet100,geo_r,2,0.5,1024,variance,0.3527080581241744,0.3333333333333333,n4000_seed2
imagenet100,geo_r,2,0.5,1024,rate,0.374496644295302,0.3333333333333333,n4000_seed2
imagenet100,geo_r,2,0.5,1024,probe_weight,0.301143583227446,0.3333333333333333,n4000_seed2
imagenet100,geo_r,3,0.05,102,magnitude,0.2670807453416149,0.02553830746119179,n4000_seed2
imagenet100,geo_r,3,0.05,102,variance,0.2289156626506024,0.02553830746119179,n4000_seed2
imagenet100,geo_r,3,0.05,102,rate,0.1724137931034483,0.02553830746119179,n4000_seed2
imagenet100,geo_r,3,0.05,102,probe_weight,0.2289156626506024,0.02553830746119179,n4000_seed2
imagenet100,geo_r,3,0.1,204,magnitude,0.3509933774834437,0.052415210688591986,n4000_seed2
imagenet100,geo_r,3,0.1,204,variance,0.2870662460567823,0.052415210688591986,n4000_seed2
imagenet100,geo_r,3,0.1,204,rate,0.21428571428571427,0.052415210688591986,n4000_seed2
imagenet100,geo_r,3,0.1,204,probe_weight,0.21791044776119403,0.052415210688591986,n4000_seed2
imagenet100,geo_r,3,0.2,409,magnitude,0.38879456706281834,0.11093029563330621,n4000_seed2
imagenet100,geo_r,3,0.2,409,variance,0.393526405451448,0.11093029563330621,n4000_seed2
imagenet100,geo_r,3,0.2,409,rate,0.31511254019292606,0.11093029563330621,n4000_seed2
